politician_id,name,party,x,y
79040,Tabea Rößner,BÜNDNIS 90/­DIE GRÜNEN,-1.0613315,-1.7318761
120284,Manuel Höferlin,FDP,-0.28508407,-0.83349204
110218,Sandra Weeser,FDP,-0.39911875,-0.6029599
146383,Mario Brandenburg,FDP,-0.35067266,-0.7123909
146378,Carina Konrad,FDP,-0.46041018,-0.74654275
110052,Volker Wissing,fraktionslos,0.8229409,-4.512801
175904,Bernd Schattner,AfD,-0.36918953,3.3161483
145789,Andreas Bleck,AfD,0.22893669,3.7027824
145791,Nicole Höchst,AfD,0.3083766,4.2310004
145795,Sebastian Münzenmaier,AfD,0.49686378,3.007141
175459,Lena Werner,SPD,-5.0138845,-22.210194
146833,Martin Diedenhofen,SPD,-5.3499703,-24.23321
146837,Isabel Mackensen-Geis,SPD,-5.559199,-25.00878
175502,Thorsten Rudolph,SPD,4.126078,-26.576822
79366,Thomas Gebhart,CDU/CSU,15.303091,-2.8246105
110066,Julia Klöckner,CDU/CSU,20.02955,-3.2696629
146375,Gerald Ullrich,FDP,-0.5069419,-0.35533795
175506,Tina Rudolph,SPD,-3.9646068,-8.460109
146830,Elisabeth Kaiser,SPD,-5.5310636,-24.136572
78892,Martina Renner,Die Linke.,-3.1022432,1.4077814
79198,Ralph Lenkert,Die Linke.,-3.2588556,1.6726869
31605,Susanne Hennig-Wellsow,Die Linke.,-3.6515713,1.6950719
78957,Antje Tillmann,CDU/CSU,3.0732675,-0.3628561
78865,Christian Hirte,CDU/CSU,15.656576,-2.799715
175538,Awet Tesfaiesus,BÜNDNIS 90/­DIE GRÜNEN,-0.69981265,-12.469135
175555,Deborah Düring,BÜNDNIS 90/­DIE GRÜNEN,-2.3867233,-3.515302
159644,Philip Krämer,BÜNDNIS 90/­DIE GRÜNEN,-5.349373,-21.987219
118131,Anna Lührmann,BÜNDNIS 90/­DIE GRÜNEN,-5.2430224,-22.176317
79479,Wolfgang Strengmann-Kuhn,BÜNDNIS 90/­DIE GRÜNEN,-2.399177,-4.934876
79004,Kordula Schulz-Asche,BÜNDNIS 90/­DIE GRÜNEN,-0.4213472,-14.630922
135209,Bettina Hoffmann,BÜNDNIS 90/­DIE GRÜNEN,-5.4293966,-22.925575
135407,Peter Heidt,FDP,-0.550376,-0.6079596
175755,Katja Adler,FDP,0.21122435,-0.68694186
135322,Jürgen Lenders,FDP,-0.7042388,-0.8579825
119621,Alexander Müller,FDP,-0.50138175,-0.6186082
122050,Till Mansmann,FDP,-0.22716455,-0.87989086
29256,Thorsten Lieb,FDP,-0.5801798,-0.859978
119708,Bettina Stark-Watzinger,FDP,-0.22042185,-1.0252455
145767,Albrecht Glaser,AfD,-0.1027743,2.9416945
145764,Jan Ralf Nolte,AfD,0.22334062,2.8802872
145770,Uwe Schulz,AfD,0.56069857,3.4500537
150292,Joana Cotar,fraktionslos,-0.14831123,2.7761188
145771,Mariana Harder-Kühnel,AfD,0.27948734,2.5889783
79312,Stefan Heck,CDU/CSU,15.139284,-2.6383588
78851,Katja Leikert,CDU/CSU,10.230031,-1.6097169
79150,Patricia Lips,CDU/CSU,6.316586,-0.6788438
79432,Helge Braun,CDU/CSU,8.465242,-1.0903366
175627,Merle Spellerberg,BÜNDNIS 90/­DIE GRÜNEN,-5.5209646,-22.30841
175541,Bernhard Herrmann,BÜNDNIS 90/­DIE GRÜNEN,3.6364412,-22.4325
31707,Paula Piechotta,BÜNDNIS 90/­DIE GRÜNEN,-5.19797,-22.69943
30864,Nico Tippelt,FDP,0.21884736,-0.71952003
175820,Ulrike Harzer,FDP,-0.43058914,-0.63817954
146359,Philipp Hartewig,FDP,-0.4858723,-0.7290412
146360,Frank Müller-Rosentritt,FDP,-0.05344203,-0.7310898
31751,Torsten Herbst,FDP,-0.41061506,-0.6991598
175518,Fabian Funke,SPD,-2.0929875,-7.106553
175478,Nadja Sthamer,SPD,-3.3942726,-5.1910195
175408,Carlos Kasper,SPD,-2.070577,-6.181022
175484,Rasha Nasr,SPD,-1.9217088,-6.6817985
168396,Kathrin Michel,SPD,4.1718426,-28.82733
30917,Holger Mann,SPD,-2.1238382,-6.5293684
79328,André Hahn,Die Linke.,-3.4425716,1.5845747
79205,Caren Lay,Die Linke.,-3.3403893,1.5502197
79238,Carsten Körber,CDU/CSU,15.208155,-2.629323
170325,Christiane Schenderlein,CDU/CSU,14.973587,-2.606041
78932,Marco Wanderwitz,CDU/CSU,3.3347223,0.44135764
150288,Götz Frömming,AfD,0.6072399,3.6615605
141110,Gottfried Curio,AfD,0.48592338,3.7937477
29202,Beatrix von Storch,AfD,0.54881793,3.1140325
175526,Andreas Audretsch,BÜNDNIS 90/­DIE GRÜNEN,-5.3668194,-22.42546
79147,Jan-Marco Luczak,CDU/CSU,7.3338656,-0.6185793
79199,Steffi Lemke,BÜNDNIS 90/­DIE GRÜNEN,-5.134287,-20.121792
175737,Ingo Bodtke,FDP,0.16817772,-0.76252663
121638,Marcus Faber,FDP,-0.456513,-0.75934535
124218,Katrin Budde,SPD,-4.715738,-22.048105
78824,Petra Sitte,Die Linke.,-3.2486382,1.8211126
78854,Jan Korte,Die Linke.,-3.5625517,1.5957124
152755,Jan Wenzel Schmidt,AfD,-0.4507717,2.8707066
150298,Martin Reichardt,AfD,0.39712465,2.8057313
78992,Tino Sorge,CDU/CSU,14.395669,-2.1921237
175629,Michael Kellner,BÜNDNIS 90/­DIE GRÜNEN,-1.4895463,-3.1049697
79475,Annalena Baerbock,BÜNDNIS 90/­DIE GRÜNEN,3.7971225,-20.700968
177310,Friedhelm Boginski,FDP,-0.43435863,-0.692362
