politician_id,name,party,occupation,year_of_birth,field_title,sex,education,x,y
121017,Claudia Müller,BÜNDNIS 90/­DIE GRÜNEN,MdB,1981.0,,f,Betriebswirtschaft,-5.7899575,5.1625857
79116,Carsten Müller,CDU/CSU,MdB,1970.0,,m,"Bankkaufmann, Rechtsanwalt",5.302989,3.4867914
145896,Axel Müller,CDU/CSU,MdB,1963.0,,m,,5.317589,3.57869
97972,Stefan Möller,AfD,"MdB, Rechtsanwalt",1975.0,,m,Volljurist,-0.13431628,-8.377815
146780,Siemtje Möller,SPD,MdB,1983.0,,f,Lehrerin,5.3058143,3.5537748
182888,Christian Moser,CDU/CSU,Jurist beim Freistaat,,,m,,5.2861447,3.5900471
176762,Matthias Moosdorf,AfD,MdB,1965.0,,m,Diplom,2.519189,-7.2340565
146801,Claudia Moll,SPD,MdB,1968.0,,f,"staatlich anerkannte examinierte Altenpflegerin, Fachkraft für Gerontopsychiatrie",5.334381,3.6310124
158609,Reinhard Mixl,AfD,,,,m,,0.79387647,-8.40276
108876,Sahra Mirow,Die Linke,Bundestagsabgeordnete,1984.0,,f,Sinologin,-10.113092,4.687768
166077,Sergej Minich,AfD,,1987.0,,m,Wirtschaftsingenieur,0.6042842,-7.796636
145984,Boris Mijatović,BÜNDNIS 90/­DIE GRÜNEN,MdB,1974.0,,m,Politikwissenschaftler,-5.7522454,5.2153287
79129,Irene Mihalic,BÜNDNIS 90/­DIE GRÜNEN,MdB,1976.0,Dr.,f,Polizeibeamtin,-5.7729654,5.2166734
175471,Matthias Mieves,SPD,MdB,1985.0,,m,Dipl.-Kaufmann,5.30989,3.582398
79133,Matthias Miersch,SPD,MdB,1968.0,Dr.,m,Jurist,5.2984962,3.5881073
79132,Mathias Middelberg,CDU/CSU,MdB,1964.0,,m,Studium der Rechtswissenschaften,5.337229,3.5903475
168396,Kathrin Michel,SPD,MdB,1963.0,,f,"Industriekauffrau, Personalmanagerin",5.3051085,3.5794604
145921,Swantje Michaelsen,BÜNDNIS 90/­DIE GRÜNEN,Geschäftsführerin ADFC Hannover,1979.0,,f,,-5.791148,5.210506
183528,Knuth Meyer-Soltau,AfD,Rechtsanwalt/ Justiziar LV AfD NRW / Referent AfD Fraktion LT NRW,1965.0,,m,Rechtsanwalt und Fachanwalt für Strafrecht,0.67122614,-8.246813
78847,Jan Metzler,CDU/CSU,MdB,1981.0,,m,Dipl. Betriebswirt (FH) und MA International Management,5.2761703,3.5708725
118559,Friedrich Merz,CDU/CSU,MdB,1955.0,,m,Rechtsanwalt,5.40305,3.480523
183186,Stella Merendino,Die Linke,,,,f,,-5.4382615,9.196018
79135,Michael Meister,CDU/CSU,MdB,1961.0,Dr.,m,Diplom-Mathematiker,5.3240485,3.571205
117904,Pascal Meiser,Die Linke,Mitglied des Deutschen Bundestags,1975.0,,m,Diplom-Politikwissenschaftler,-9.994131,4.2199936
145703,Danny Meiners,AfD,Metallbaumeister,1979.0,,m,"Metallbaumeister, Schweißfachmann, Stabsunteroffizier a.D. (Nachschub)",0.858311,-8.159969
183154,Tamara Mazzi,Die Linke,Lehrerin/Ratsfrau,1992.0,,f,Lehrerin,-9.775419,4.1933713
175888,Volker Mayer-Lay,CDU/CSU,MdB,1981.0,,m,Jurist,5.3236284,3.6132395
175679,Zoe Mayer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1995.0,Dr.,f,Doktorin der Ingenieurwissenschaften,-5.813596,5.2448483
79134,Stephan Mayer,CDU/CSU,MdB,1973.0,,m,Rechtsanwalt,5.304713,3.648494
180259,Andreas Mayer,AfD,Wissenschaftlicher Referent,1995.0,,m,Luft- und Raumfahrttechnik-Ingenieur,1.0368825,-8.356248
145741,Markus Matzerath,AfD,Polizeibeamter,1970.0,,m,,0.7131102,-8.208577
79141,Andreas Mattfeldt,CDU/CSU,MdB,1969.0,,m,Industriekaufmann,5.347372,3.578377
79140,Katja Mast,SPD,MdB,1971.0,,f,Bankkauffrau,5.318975,3.5949311
121799,Parsa Marvi,SPD,MdB,1982.0,,m,Diplom-Betriebswirt (BA),5.3406367,3.5857875
174133,Johann Martel,AfD,Technischer Fachwirt,1979.0,,m,"Kfz-Mechaniker, Technischer Fachwirt",0.6893657,-8.274603
30917,Holger Mann,SPD,MdB,1979.0,,m,M.A. Politikwissenschaften,5.3065624,3.5842452
146837,Isabel Mackensen-Geis,SPD,MdB,1986.0,,f,Fachreferentin / Politikwissenschaftlerin,5.3183327,3.6140518
175863,Klaus Mack,CDU/CSU,MdB,1973.0,,m,Diplom Verwaltungswirt (FH),5.320511,3.6064515
110102,Tanja Machalet,SPD,MdB,1974.0,Dr.,f,Dipl. Volkswirtin,5.326485,3.5762842
123031,Sebastian Maack,AfD,Bezirksstadtrat,1969.0,,m,Diplom Wirtschaftsingenieur,0.80081815,-8.371573
118131,Anna Lührmann,BÜNDNIS 90/­DIE GRÜNEN,Juniorprofessorin (Uni Göteborg),1983.0,Dr.,f,Politikwissenschaftlerin,-5.4110966,4.9450426
175406,Bettina Lugk,SPD,Bundestagsabgeordnete,1982.0,,f,"Geowissenschaftlerin, Verwaltungsfachwirtin",5.318152,3.5773363
30789,Saskia Ludwig,CDU/CSU,MdL,1968.0,Dr.,f,Diplom-Kauffrau,5.388775,2.1352563
79146,Daniela Ludwig,CDU/CSU,MdB,1975.0,,f,Diplom-Juristin Univ,5.329723,3.6042504
79147,Jan-Marco Luczak,CDU/CSU,MdB,1975.0,Dr.,m,"Jurist, Rechtsanwalt",5.3278956,3.5966902
175624,Max Lucks,BÜNDNIS 90/­DIE GRÜNEN,MdB,1997.0,,m,B.A. Sozialwissenschaften,-6.02251,3.4464948
145742,Rüdiger Lucassen,AfD,"MdB, Obmann im Verteidigungsausschuss",1951.0,,m,Wirschafts- und Organisationswissenschaften (Dipl.-Kfm.),0.78553236,-8.408717
175557,Denise Loop,BÜNDNIS 90/­DIE GRÜNEN,Angestellte im öffentlichen Dienst,1994.0,,f,Sozialarbeiterin,-0.40099436,6.0202165
79150,Patricia Lips,CDU/CSU,MdB,1963.0,,f,Handelsfachwirtin,5.344517,3.6203527
79149,Carsten Linnemann,CDU/CSU,MdB,1977.0,,m,Diplom-Volkswirt,5.3300004,3.6046638
79192,Andrea Lindholz,CDU/CSU,MdB,1970.0,,f,Rechtsanwältin,5.329634,3.5843365
146804,Helge Lindh,SPD,,,,m,,5.3135586,3.5835547
136080,Helge Limburg,BÜNDNIS 90/­DIE GRÜNEN,,,,m,,-5.7577524,5.166519
138463,Esra Limbacher,SPD,Mdb,1989.0,,m,Jurist,5.301354,3.5983865
79194,Andreas Lenz,CDU/CSU,MdB,1981.0,Dr.,m,Diplom-Betriebswirt,5.3247013,3.5313072
175959,Sascha Lensing,AfD,"Polizeibeamter, Kriminalhauptkommissar",1973.0,,m,Polizeivollzugsbeamter,0.8008188,-8.393383
183114,Rebecca Lenhard,BÜNDNIS 90/­DIE GRÜNEN,Selbstständige IT-Beraterin,1995.0,,f,Informatik B.Sc.,-5.7690244,5.2684555
79199,Steffi Lemke,BÜNDNIS 90/­DIE GRÜNEN,Mitglied des Deutschen Bundestages,1968.0,,f,Zootechnikerin,-5.87405,5.180131
175323,Sonja Lemke,Die Linke,,1991.0,,f,,-10.114542,4.555833
145948,Sven Lehmann,BÜNDNIS 90/­DIE GRÜNEN,MdB,1979.0,,m,Politikwissenschaftler (M.A.),-5.2327094,4.934363
118790,Jens Lehmann,CDU/CSU,MdB,1967.0,,m,Instandhaltungsmechaniker und staatl. geprüfter Erzieher,5.3243403,3.5996046
79205,Caren Lay,Die Linke,Bundestagsabgeordnete,1972.0,,f,Dipl.-Soziologin,-10.156168,4.368034
79215,Karl Lauterbach,SPD,"Bundesminister für Gesundheit, MdB",1963.0,Prof. Dr.,m,,5.390634,3.50507
78812,Silke Launert,CDU/CSU,MdB,1976.0,Dr.,f,Juristin,5.3348637,3.5661712
122336,Ina Latendorf,Die Linke,Mitglied des Bundestags,1971.0,,f,Juristin,-10.296303,4.5951567
130072,Armin Laschet,CDU/CSU,MdB,1961.0,,m,Jurist,5.227431,3.6682513
79214,Ulrich Lange,CDU/CSU,MdB,1969.0,,m,Rechtsanwalt,5.3409176,3.61241
164990,Ricarda Lang,BÜNDNIS 90/­DIE GRÜNEN,MdB,1994.0,,f,,-5.804358,5.1790104
159482,Pierre Lamely,AfD,Selbstständig in Sportberichterstattung und -organisation,1981.0,,m,Heizungs- und Lüftungsmonteur,0.7785934,-8.1442175
168310,Thomas Ladzinski,AfD,Berater im IT Projektmanagement,1989.0,,m,Diplom-Ingenieur,0.7037125,-8.208574
183522,Anna Leonore Labitzke Rathert,AfD,Rechtsanwältin,1977.0,Dr.,f,Rechtsanwältin,0.7089711,-8.286128
178656,Jan Köstering,Die Linke,KFZ-Mechatroniker,1997.0,,m,KFZ-Mechatroniker,-10.29306,4.538542
165168,Konrad Körner,CDU/CSU,Rechtsanwalt,1992.0,Dr.,m,"Rechtsassessor (Ass.iur), Master of Laws (LL.M.)",5.238596,3.5418828
79238,Carsten Körber,CDU/CSU,MdB,1979.0,,m,Studium der Politikwissenschaft und Betriebswirtschaft,5.345922,3.5467284
121468,Jörn König,AfD,MdB,1967.0,,m,Dipl.-Ing. Elektrotechnik (MBA),0.7629425,-8.22188
175831,Anne König,CDU/CSU,MdB,1984.0,,f,Gesamtschulrektorin,5.24344,3.3281531
182820,Daniel Kölbl,CDU/CSU,Firmenkundenbetreuer bei einem deutschen Kreditinstitut,,,m,Bankkaufmann mit Masterabschluss,5.3120184,3.6015115
184033,Cansın Köktürk,Die Linke,,1993.0,,f,"Sozialarbeiterin, Autorin",-6.235054,7.1026187
145845,Achim Köhler,AfD,Angestellter im öffentl. Dienst,1964.0,,m,,0.6373105,-8.106042
145841,Jürgen Kögel,AfD,,1958.0,,m,"Dipl.Bankbetriebswirt ADG, Master-Studium",2.4716363,-7.2499413
29490,Tilman Kuban,CDU/CSU,MdB,1987.0,,m,Studium der Rechtswissenschaft,5.339109,3.5910783
175467,Martin Kröber,SPD,MdB,1992.0,,m,,5.291795,3.5726938
79227,Günter Krings,CDU/CSU,MdB,1969.0,Dr.,m,Studium der Rechtswissenschaften,5.3084865,3.611764
122755,Lukas Krieger,CDU/CSU,,1987.0,,m,Rechtswissenschaften,5.319021,3.5843077
79226,Gunther Krichbaum,CDU/CSU,MdB,1964.0,,m,Jurist,5.3299527,3.6234004
149682,Dunja Kreiser,SPD,MdB,1971.0,,f,Abwassermeisterin,5.30363,3.5780332
184318,Manuel Johannes Krauthausen,AfD,Schornsteinfeger,1992.0,,m,,2.5370665,-7.3579965
79223,Anette Kramme,SPD,MdB,1967.0,,f,Rechtsanwältin,5.2119455,3.61018
165152,Maximilian Krah,AfD,MdEP,1977.0,,m,,0.6976125,-8.19989
145830,Rainer Kraft,AfD,MdB,1974.0,Dr.,m,Promovierter Diplom-Chemiker,0.8358931,-8.493101
122834,Ferat Koçak,Die Linke,Mitglied des Abgeordnetenhauses Berlin,1979.0,,m,Diplom-Volkswirt,-7.299793,4.9358206
31221,Steffen Kotré,AfD,MdB,1971.0,,m,Diplom-Ingenieur,2.4603858,-7.362311
175003,Thomas Korell,AfD,,1983.0,,m,,0.8385105,-8.133094
182878,Stefan Korbach,CDU/CSU,,,,m,Diplom-Kaufmann,5.3118787,3.5765023
175543,Chantal Kopf,BÜNDNIS 90/­DIE GRÜNEN,MdB,1995.0,,f,M.A. in Politikwissenschaft,-5.9657617,5.61744
79237,Markus Koob,CDU/CSU,MdB,1977.0,,m,Studium der Politikwissenschaften,5.303698,3.5661452
123532,Enrico Komning,AfD,MdB,1968.0,,m,Fachanwalt,0.744267,-8.120405
141591,Hans Koller,CDU/CSU,,,,m,,5.285083,3.518388
79234,Bärbel Kofler,SPD,MdB,1967.0,Dr.,f,"Sprachwissenschaftlerin, Dipl. Informatikerin (FH), Bankkauffrau",5.320891,3.6134944
108585,Heinrich Koch,AfD,,,,m,,0.59192055,-7.854099
79239,Axel Knoerig,CDU/CSU,MdB,1967.0,,m,Magister in Politikwissenschaft mit Schwerpunkt Kommunal- und Verwaltungswissenschaften,5.339626,3.5804164
184317,Sieghard Knodel,fraktionslos,"Betriebswirt, Landmaschinenmechanikermeister",1961.0,,m,,5.2195973,3.4461737
177535,Maximilian Kneller,AfD,,,,m,,1.6783656,-7.986252
175503,Tim Klüssendorf,SPD,Referent des Bürgermeisters,1991.0,,m,Volks- und Betriebswirt,5.3578024,3.5880058
110066,Julia Klöckner,CDU/CSU,MdB,1972.0,,f,Theologin und Politikwissenschaftlerin (M.A.),5.3196483,3.6300635
175401,Annika Klose,SPD,MdB,1992.0,,f,Sozialwissenschaftlerin,5.2853394,3.6490908
79241,Lars Klingbeil,SPD,"MdB, Generalsekretär",1978.0,,m,"Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.)",5.3629227,3.5359356
178160,Kurt Klaus Kleinschmidt,AfD,Berufssoldat a.D.,1967.0,,m,,0.7589855,-8.330601
175877,Ottilie Klein,CDU/CSU,MdB,1984.0,Dr.,f,,5.3356376,3.6120276
175433,Helmut Kleebank,SPD,MdB,1964.0,,m,"Lehramt (Mathematik, Physik), Krankenpfleger",5.3269906,3.595825
79242,Georg Kippels,CDU/CSU,MdB,1959.0,Dr.,m,Rechtsanwalt,5.3391623,3.6022964
145902,Michael Kießling,CDU/CSU,MdB,1973.0,,m,Dipl. Bauingenier (FH),5.2917905,3.537777
79246,Roderich Kiesewetter,CDU/CSU,MdB,1963.0,,m,Oberst a.D./ Dipl. Kaufmann,5.2565885,3.5555398
146003,Misbah Khan,BÜNDNIS 90/­DIE GRÜNEN,Bildungsreferentin im Landesjugendamt RLP im Bereich religiös begründete Radikalisierung,1989.0,,f,Politikwissenschaftlerin,-5.688976,5.118668
179277,Rocco Kever,AfD,,,,m,,0.8461947,-8.375635
147331,Stefan Keuter,AfD,MdB,1972.0,,m,Bankkaufmann und Diplom-Betriebswirt (FH),0.81327873,-8.365272
146793,Franziska Kersten,SPD,MdB,1968.0,Dr.,f,Tierärztin,5.3321714,3.6090217
177565,Martina Kempf,AfD,Mutter von drei Kindern,1964.0,,f,"Juristin, Zusatzqualifikation Umweltschutzexpertin Europa",0.27113903,-9.0032015
79480,Ronja Kemmer,CDU/CSU,MdB,1989.0,,f,Volkswirtin,5.287769,3.6282482
175629,Michael Kellner,BÜNDNIS 90/­DIE GRÜNEN,Bundestagsabgeordneter und Parlamentarischer Staatssekretär,1977.0,,m,Politikwissenschaftler,-5.847065,5.0952034
121837,Michael Kaufmann,AfD,MdB,1964.0,Prof. Dr.,m,Ingenieur,0.35025588,-9.727781
145844,Malte Kaufmann,AfD,MdB,1976.0,Dr.,m,Diplom-Volkswirt,0.5823924,-7.999051
79249,Anja Karliczek,CDU/CSU,MdB,1971.0,,f,Diplom-Kauffrau,5.30911,3.5789719
121602,Macit Karaahmetoğlu,SPD,MdB,1968.0,,m,Jurist,5.3308635,3.583618
73426,Kirsten Kappert-Gonther,BÜNDNIS 90/­DIE GRÜNEN,MdB,1966.0,Dr.,f,Fachärztin für Psychiatrie und Psychotherapie,-5.7569704,5.1033354
182859,Nicklas Kappe,CDU/CSU,,,,m,Chemieingeneur (M.Sc.),5.2583256,3.5538893
118997,Maren Kaminski,Die Linke,Gewerkschaftssekretärin,1979.0,,f,Sozialwissenschaftlerin,-10.2585125,4.612369
146830,Elisabeth Kaiser,SPD,"MdB, Parlamentarische Staatssekretärin",1987.0,,f,"Studium der Staatswissenschaften, Politik und Verwaltungswissenschaften",5.29505,3.6125562
175603,Lamya Kaddor,BÜNDNIS 90/­DIE GRÜNEN,MdB,1978.0,,f,"Islamwissenschaftlerin, Lehrerin für Islamische Religion, Autorin",-5.7966228,5.255695
78859,Oliver Kaczmarek,SPD,MdB,1970.0,,m,1. Staatsexamen für Lehrämter der Sekundarstufen II und I,5.315504,3.6211417
183496,Robin Jünger,AfD,Unternehmer,,,m,kaufmännische Ausbildung,1.8137575,-8.071947
79268,Frank Junge,SPD,MdB,1967.0,,m,Diplom Sportlehrer,5.3239093,3.5866866
78867,Andreas Jung,CDU/CSU,MdB,1975.0,,m,Rechtsanwalt,5.288708,3.5930028
175588,Julian Joswig,BÜNDNIS 90/­DIE GRÜNEN,Mitglied des Bundestages,,,m,Wirtschaftswissenschaftler,-5.3745413,4.833227
182837,Alexander Jordan,CDU/CSU,Standortleiter Automobilentwicklung,1981.0,,m,Dipl.-Ing. (FH) Elektrotechnik / Informationstechnik,5.299076,3.580175
79277,Thomas Jarzombek,CDU/CSU,MdB,1973.0,,m,IT-Berater,5.311668,3.6155996
175830,Anne Janssen,CDU/CSU,MdB,1982.0,,f,Bachelor und Master of Arts,5.3131404,3.5858665
175967,Steffen Janich,AfD,MdB,1971.0,,m,Polizeibeamter,0.59299475,-8.8438835
147218,Fabian Jacobi,AfD,MdB,1973.0,,m,Rechtsanwalt,0.76538384,-8.246607
183177,Cem Ince,Die Linke,Elektroniker für Automatisierungstechnik,,,m,,-10.2367735,4.6002307
145791,Nicole Höchst,AfD,MdB,1970.0,,f,Lehrerin,2.6878316,-9.808697
175922,Gerrit Huy,AfD,MdB,1953.0,,f,Dipl.-Mathematikerin,1.8475115,-6.7000165
175512,Verena Hubertz,SPD,MdB,1987.0,,f,Studium der Betriebswirtschaftlehre,5.3304334,3.5101268
183224,Luke Hoß,Die Linke,Student Rechtswissenschaft,2001.0,,m,,-10.192746,4.5697746
146856,Jasmina Hostert,SPD,MdB,1982.0,,f,Politikwissenschaftlerin,5.235187,3.3525195
29094,Michael Hose,CDU/CSU,Schulleiter,1984.0,,m,Gymnasiallehrer für Geschichte und Sozialkunde,5.291682,3.577064
175851,Franziska Hoppermann,CDU/CSU,MdB,1982.0,,f,Diplom-Kauffrau,5.291382,3.6091897
79293,Hendrik Hoppenstedt,CDU/CSU,MdB,1972.0,,m,Studium der Rechtswissenschaften,5.3249445,3.610386
123559,Leif-Erik Holm,AfD,MdB,1970.0,,m,Ökonom M. Sc.,0.7803845,-8.331867
79294,Anton Hofreiter,BÜNDNIS 90/­DIE GRÜNEN,"MdB, Vorsitzender des Ausschusses für die Angelegenheiten der Europäischen Union",1970.0,,m,Promovierter Biologe,-5.686761,4.9941826
138330,Philip Hoffmann,CDU/CSU,Volkswirt,1988.0,,m,"Volkswirt, M.A in European Economic Studies, M.Sc. in Banking and Finance",5.295553,3.5604618
79295,Alexander Hoffmann,CDU/CSU,MdB,1975.0,,m,Rechtsanwalt,5.31626,3.5533953
78865,Christian Hirte,CDU/CSU,MdB,1976.0,,m,Rechtsanwalt und Fachanwalt für Steuerrecht,5.4007373,3.655677
145754,Karsten Hilse,AfD,MdB,1964.0,,m,Waffenmeister,0.5626477,-10.341916
184316,Olaf Hilmer,AfD,,1972.0,,m,,0.8557092,-8.591914
182897,Matthias Hiller,CDU/CSU,Steuerberater und Professor,1985.0,Prof. Dr.,m,Diplom Ökonom ,5.3792453,3.6339376
142212,Susanne Hierl,CDU/CSU,MdB,1973.0,,f,Rechtsanwältin,5.3551874,3.6217074
79307,Ansgar Heveling,CDU/CSU,MdB,1972.0,,m,Studium der Rechts- und Verwaltungswissenschaften,5.399765,3.6452875
183031,Moritz Heuberger,BÜNDNIS 90/­DIE GRÜNEN,Beamter (Digitale Verwaltung),1991.0,Dr.,m,Verwaltungswissenschaftler,-6.120508,5.8274612
175432,Heike Heubach,SPD,MdB,1979.0,,f,Industriekauffrau,5.414307,3.6400664
179923,Nicole Hess,AfD,Flugbegleiterin ,1973.0,,f,"Industriekauffrau, Sprecherin, Moderatorin ",0.87463766,-8.584379
145840,Martin Hess,AfD,MdB,1971.0,,m,Polizeibeamter,2.6916,-7.5575624
175476,Nadine Heselhaus,SPD,Gemeindeprüferin,1978.0,,f,Diplom-Verwaltungswirtin (FH),5.3862877,3.6308758
183279,Mareike Hermeier,Die Linke,Einkäuferin ,1989.0,,f,Kauffrau im Großhandel ,-9.455962,6.438184
182885,Diana Herbstreuth,CDU/CSU,Leiterin des Stabsbüros des Logistikkommandos der Bundeswehr,1981.0,,f,Oberstleutnant,5.408511,3.6681502
149381,Stefan Henze,AfD,,1965.0,,m,EDV-Finanzbuchhalter,0.79932076,-8.51015
145874,Marc Henrichmann,CDU/CSU,MdB,1976.0,,m,Volljurist,5.366492,3.6112661
145749,Udo Hemmelgarn,AfD,MdB,1959.0,,m,,-1.4267099,-7.532791
79299,Mark Helfrich,CDU/CSU,MdB,1978.0,,m,Diplom-Kaufmann (FH),5.365734,3.6240165
145751,Matthias Helferich,AfD,Bundestagsabgeordneter,1988.0,,m,Rechtsanwalt,2.5602038,-7.5066204
66491,Linda Heitmann,BÜNDNIS 90/­DIE GRÜNEN,Geschäftsführerin in der Suchtkrankenhilfe,1982.0,,f,Dipl. Politologin,-5.9231086,5.3980527
79320,Gabriela Heinrich,SPD,Bundestagsabgeordnete,1963.0,,f,Dipl.-Medienberaterin,5.3634944,3.638958
136025,Frauke Heiligenstadt,SPD,MdB,1966.0,,f,Diplom-Verwaltungswirtin,5.372241,3.626031
79316,Hubertus Heil,SPD,"Bundesminister für Arbeit und Soziales, MdB",1972.0,,m,Politikwissenschaftler,5.3693743,3.4514086
79317,Mechthild Heil,CDU/CSU,MdB,1961.0,,f,Dipl. Ingenieurin,5.3465085,3.6205237
79325,Britta Haßelmann,BÜNDNIS 90/­DIE GRÜNEN,MdB,1961.0,,f,Dipl. Sozialarbeiterin,-5.8955903,5.4193935
147226,Jochen Haug,AfD,MdB,1973.0,,m,Jurist,0.7025921,-8.447567
79322,Matthias Hauer,CDU/CSU,"Bundestagsabgeordneter, Rechtsanwalt",1977.0,,m,"Volljurist, Fachanwalt für Bank- und Kaptitalmarktrecht",5.378184,3.6251142
79326,Sebastian Hartmann,SPD,MdB,1977.0,,m,Organisationsberater,5.4083595,3.6319423
78863,Jürgen Hardt,CDU/CSU,MdB,1963.0,,m,Dipl. Volkswirt,5.4064865,3.5939062
145714,Mirco Hanker,AfD,,1966.0,,m,Diplom-Kaufmann,0.8198531,-8.363445
79327,Metin Hakverdi,SPD,MdB,1969.0,,m,Jurist,5.3765345,3.6241055
132357,Lars Haise,AfD,Parlamentarischer Referent,1989.0,,m,"Bürokaufmann, Lokführer",0.8539497,-8.551489
182892,Heiko Hain,CDU/CSU,,,,m,"Studium Politikwissenschaft, Soziologie und Verwaltungswissenschaft",5.418322,3.6564972
158590,Ingo Hahn,AfD,,,Dr.,m,,0.7793406,-8.512298
79329,Florian Hahn,CDU/CSU,MdB,1974.0,,m,Electronic Marketing Fachwirt,5.3680468,3.6445682
79333,Bettina Hagedorn,SPD,MdB,1955.0,,f,Ausgebildete Goldschmiedin,5.3741994,3.6450222
79332,Christian Haase,CDU/CSU,MdB,1966.0,,m,Dipl. Verwaltungswirt (FH),5.407761,3.6585653
141210,Ates Gürpinar,Die Linke,Angestellter,1984.0,,m,Medienwissenschaftler,-10.628657,4.734621
79335,Fritz Güntzler,CDU/CSU,MdB,1966.0,,m,Studium der BWL und Wirtschaftsprüfer,5.3908367,3.6045504
175852,Georg Günther,CDU/CSU,Betriebsprüfer,1988.0,,m,Diplom-Finanzwirt (FH),5.3854556,3.6287065
130691,Serap Güler,CDU/CSU,MdB,1980.0,,f,Studium Germanistik und Kommunikation,5.384501,3.5547154
132869,Christian Görke,Die Linke,Bundestagsabgeordneter,1962.0,,m,Lehrer,-10.29373,6.106063
78886,Katrin Göring-Eckardt,BÜNDNIS 90/­DIE GRÜNEN,MdB,1966.0,,f,,-5.4049764,5.7437615
79334,Gregor Gysi,Die Linke,MdB,1948.0,,m,Rechtsanwalt,-9.332037,6.1546707
79336,Olav Gutting,CDU/CSU,MdB,1970.0,,m,Rechtsanwalt,5.3995266,3.6052794
175683,Lena Gumnior,BÜNDNIS 90/­DIE GRÜNEN,Anwältin,1992.0,Dr.,f,Volljuristin,-5.974353,5.3629684
28896,Inge Gräßle,CDU/CSU,MdB,1961.0,Dr.,f,"Studium der Romanischen Sprachen, Geschichte und Politikwissenschaft",5.3907022,3.641219
158593,Rainer Gross,AfD,Abteilungsdirektor/ Syndikusrechtsanwalt,1960.0,,m,Rechtsanwalt; Certified Estate Planner,0.8535938,-8.550387
123558,Christoph Grimm,AfD,Rechtsanwalt,1957.0,,m,Volljurist,3.1974452,-5.1437554
79349,Kerstin Griese,SPD,"MdB, Parlamentarische Staatssekretärin",1966.0,,f,Historikerin,5.362569,3.6333544
182883,David Gregosz,CDU/CSU,Unternehmer,1983.0,,m,Doppelstudium Volkswirtschaftslehre und Politikwissenschaft,5.379975,3.6446006
175537,Armin Grau,BÜNDNIS 90/­DIE GRÜNEN,"Arzt, MdB",1959.0,Prof. Dr.,m,Neurologe,-5.9264846,5.411619
123289,Adrian Grasse,CDU/CSU,MdA,1975.0,,m,Industrie- und Diplom-Kaufmann,5.4138665,3.6479685
108738,Fabian Gramling,CDU/CSU,MdB,1987.0,,m,Betriebswirt,5.3846226,3.6378815
174123,Hans-Jürgen Goßner,AfD,Bundestagsabgeordneter,1970.0,,m,,0.86048794,-8.60005
66285,Kay Gottschalk,AfD,MdB,1965.0,,m,Diplom-Kaufmann,0.5123489,-9.5092745
79353,Nicole Gohlke,Die Linke,MdB,1975.0,,f,Kommunikationswissenschaftlerin,-9.344173,6.349819
175923,Hannes Gnauck,AfD,MdB,1991.0,,m,Soldat auf Zeit,0.50518906,-9.46024
79481,Angelika Glöckner,SPD,MdB,1962.0,,f,Verwaltungsfachwirtin,5.369049,3.6118283
123018,Ronald Gläser,AfD,MdA,1973.0,,m,"Amerikanist, Journalist",0.41778275,-8.708612
183252,Vinzenz Glaser,Die Linke,Sozialarbeiter in der offenen Kinder- und Jugendarbeit,1992.0,,m,Sozialarbeiter,-8.827303,6.860171
147328,Jan-Niclas Gesenhues,BÜNDNIS 90/­DIE GRÜNEN,MdB,1990.0,Dr.,m,Volkswirt,-1.8374413,4.8788085
79356,Martin Gerster,SPD,MdB,1971.0,,m,Politikwissenschaftler,5.383324,3.5731723
122857,Katalin Gennburg,Die Linke,MdA,,,f,Philosophie / Urbanistik,-10.493453,4.4319816
125186,Jonas Geissler,CDU/CSU,MdB und Regierungsrat a.D.,1984.0,Dr.,m,Promotion,5.372179,3.6177368
79366,Thomas Gebhart,CDU/CSU,MdB,1971.0,Dr.,m,Studium BWL und Politikwissenschaft,5.380018,3.6288412
175891,Wilhelm Gebhard,CDU/CSU,,,,m,,5.367028,3.4433184
183283,Kathrin Gebel,Die Linke,Studentin ,1997.0,,f,,-10.507798,4.445656
31216,Alexander Gauland,AfD,MdB,1941.0,Dr.,m,Jurist,2.4987478,-7.4459205
79364,Matthias Gastel,BÜNDNIS 90/­DIE GRÜNEN,MdB,1970.0,,m,"Dipl.-Sozialpädagoge, -Kaufmann",-5.88295,5.3972034
175645,Schahina Gambir,BÜNDNIS 90/­DIE GRÜNEN,"Wirtschafts- und Politikwissenschaftlerin (Bachelor), Gender Studies (Master)",1991.0,,f,Veranstaltungskauffrau,-6.0017643,5.30472
183508,Boris Gamanov,AfD,Geschäftsführer,1986.0,,m,Wirtschaftsfachwirt,0.7911468,-8.442972
182110,Rainer Galla,AfD,,,,m,Jurist,0.830499,-8.261268
79389,Hermann Färber,CDU/CSU,MdB,1963.0,,m,Landwirt,5.3535414,3.616387
150288,Götz Frömming,AfD,MdB,1968.0,,m,Studiendirektor,0.8562392,-8.626406
108761,Markus Frohnmaier,AfD,MdB,1991.0,,m,Rechtswissenschaft,2.5331466,-7.496917
79370,Michael Frieser,CDU/CSU,MdB,1964.0,,m,Rechtswissenschaften,5.2286525,3.6259444
79378,Thorsten Frei,CDU/CSU,MdB,1973.0,,m,Jurist,5.3775053,3.6177723
