politician_id,committee_id,role
146804,6081,alternate_member
79194,6081,alternate_member
164990,6081,member
182878,6081,alternate_member
184033,6081,member
145845,6081,alternate_member
175401,6081,member
175877,6081,member
183177,6081,member
175922,6081,member
175432,6081,member
175683,6081,alternate_member
182883,6081,alternate_member
175537,6081,member
174123,6081,member
79481,6081,alternate_member
183497,6081,member
175864,6081,member
183012,6081,member
182893,6081,member
182894,6081,alternate_member
175438,6081,member
182819,6081,member
182830,6081,alternate_member
182852,6081,alternate_member
165049,6081,alternate_member
130612,6081,member
145789,6081,alternate_member
175849,6081,member
145893,6081,member
182947,6081,alternate_member
31218,6081,alternate_member
180058,6081,alternate_member
177567,6081,member
145959,6081,alternate_member
120442,6081,member
175526,6081,alternate_member
135459,6081,alternate_member
